CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
140477901,12/01/2016,00:01:00,11/12/2018,23:59:00,11/13/2018,104,RAPE,155,RAPE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,"987,624","203,977",40.72655401900005,-73.98782842699995,"(40.72655401900005, -73.98782842699995)"
932372770,12/02/2016,11:58:00,11/12/2018,12:53:00,12/09/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,"991,422","216,650",40.76133597900008,-73.97411215099999,"(40.76133597900008, -73.97411215099999)"
278114175,12/05/2016,16:30:00,01/25/2018,16:00:00,01/30/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,"989,741","215,196",40.757346324000025,-73.98018136799993,"(40.757346324000025, -73.98018136799993)"
744548390,12/05/2016,14:00:00,12/05/2016,14:30:00,05/03/2018,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,PUBLIC BUILDING,,,"1,001,797","232,216",40.80404600700007,-73.93662010299995,"(40.80404600700007, -73.93662010299995)"
109354995,12/05/2016,12:00:00,01/03/2017,12:00:00,08/01/2018,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,JEWELRY,,,"990,251","215,062",40.756978196000034,-73.97834061299993,"(40.756978196000034, -73.97834061299993)"
596043513,12/07/2016,10:00:00,01/18/2018,18:00:00,02/23/2018,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DOCTOR/DENTIST OFFICE,,,"993,538","217,312",40.76315102900003,-73.96647295599996,"(40.76315102900003, -73.96647295599996)"
349346579,12/10/2016,13:00:00,12/18/2018,20:18:00,12/18/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,RESIDENCE - APT. HOUSE,,,"993,876","232,033",40.80355590100004,-73.96523172799994,"(40.80355590100004, -73.96523172799994)"
425544821,12/10/2016,13:00:00,12/18/2018,20:18:00,12/18/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,"992,586","227,883",40.79216659000008,-73.96989644099993,"(40.79216659000008, -73.96989644099993)"
945860965,12/12/2016,00:00:00,03/31/2017,23:59:00,04/18/2018,115,PROSTITUTION & RELATED OFFENSES,586,SEX TRAFFICKING,COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,"985,679","213,954",40.75393893800003,-73.99484365499995,"(40.75393893800003, -73.99484365499995)"
530406527,12/14/2016,10:00:00,10/02/2018,18:00:00,10/03/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,28,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,"998,330","230,187",40.798483162000025,-73.94914747099993,"(40.798483162000025, -73.94914747099993)"
589667703,12/18/2016,17:35:00,,,03/16/2018,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,"999,342","233,575",40.807780622000045,-73.94548472699995,"(40.807780622000045, -73.94548472699995)"
775120794,12/20/2016,00:01:00,12/20/2016,23:59:00,03/20/2018,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,"1,002,106","249,501",40.85148777400008,-73.93545796699993,"(40.85148777400008, -73.93545796699993)"
348688519,12/20/2016,11:00:00,02/01/2017,12:00:00,09/20/2018,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,JEWELRY,,,"989,741","215,196",40.757346324000025,-73.98018136799993,"(40.757346324000025, -73.98018136799993)"
973506302,12/20/2016,22:00:00,12/21/2016,05:00:00,09/22/2018,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,"982,752","206,772",40.734226128000046,-74.00540668899998,"(40.734226128000046, -74.00540668899998)"
584037993,12/22/2016,14:00:00,01/05/2017,09:00:00,03/29/2018,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,,STREET,,,"984,338","208,351",40.73856022100006,-73.99968389599996,"(40.73856022100006, -73.99968389599996)"
796509162,12/23/2016,09:00:00,02/20/2018,10:00:00,03/11/2018,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,"1,005,317","255,575",40.86815199800003,-73.92383218799995,"(40.86815199800003, -73.92383218799995)"
208014115,12/25/2016,22:37:00,10/09/2018,16:24:00,10/09/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,"995,728","216,993",40.762272884000026,-73.95856788099996,"(40.762272884000026, -73.95856788099996)"
519767678,12/26/2016,00:01:00,01/01/2017,00:01:00,01/11/2018,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,,PARKING LOT/GARAGE (PUBLIC),,,"988,934","200,565",40.717188305000036,-73.98310446499994,"(40.717188305000036, -73.98310446499994)"
434208277,12/26/2016,00:01:00,04/11/2018,07:00:00,04/12/2018,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,MAILBOX OUTSIDE,,,"993,174","228,016",40.79253106600004,-73.96777273499998,"(40.79253106600004, -73.96777273499998)"
963608803,12/27/2016,00:01:00,12/28/2016,23:59:00,12/21/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,"993,336","229,488",40.796571143000044,-73.96718568699998,"(40.796571143000044, -73.96718568699998)"
809715786,12/30/2016,09:00:00,,10:00:00,05/04/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,"988,926","211,121",40.74616194600002,-73.98312598999998,"(40.74616194600002, -73.98312598999998)"
843297449,12/30/2016,18:30:00,,,10/08/2018,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,"1,000,839","244,345",40.83733853700004,-73.94005050299995,"(40.83733853700004, -73.94005050299995)"
